"id","provider","provider_content_id","title","alt_titles","description","poster_url","banner_url","year","region","tags","rating","is_series","episode_count","is_vip","fetched_from","fetched_at","last_seen_at","status","popularity_score","created_at","updated_at","view_count","content_type","release_date","release_year","release_status","release_source"
"d42947af-f959-46ef-b39d-b5bc69c1c687","dramaqueen","436","Do Do Sol Sol La La Sol (2020)",,"","https://imagesdrama.my.id/drama/170511789993238.jpeg",,"2020","KR",,,"true","16","false","trending","2026-01-08 14:32:29.103586","2026-01-08 14:32:29.103586","active","20","2026-01-08 14:32:29.103586","2026-01-08 14:32:29.103586","0","drama","2020-10-07","2020","released","api_detail"
"d42d8529-1b03-4992-ba5a-afc3e40dbd81","dramaqueen","378","Youth of May (2021)",,"","https://imagesdrama.my.id/drama/170435184036511.jpg",,"2021","KR",,,"true","12","false","trending","2026-01-08 14:32:20.412355","2026-01-08 14:32:20.412355","active","20","2026-01-08 14:32:20.412355","2026-01-08 14:32:20.412355","0","drama","2021-05-03","2021","released","api_detail"
"d451caf8-a8f2-457a-945b-2f5b80fe023c","dramaqueen","894","Your Honor (2024)",,"","https://imagesdrama.my.id/drama/172345276990506.jpg",,"2024","KR",,,"true","10","false","trending","2026-01-08 14:30:26.853534","2026-01-08 14:30:26.853534","active","20","2026-01-08 14:30:26.853534","2026-01-08 14:30:26.853534","0","drama","2024-08-12","2024","released","api_detail"
"d453bae1-b23e-4595-a476-2210f19e505c","dramaqueen","764","1122: For a Happy Marriage (2024)",,"","https://imagesdrama.my.id/drama/171852626935641.jpeg",,"2024","JP",,,"true","7","false","trending","2026-01-08 14:30:52.851197","2026-01-08 14:30:52.851197","active","20","2026-01-08 14:30:52.851197","2026-01-08 14:30:52.851197","0","drama","2024-06-14","2024","released","api_detail"
"d45f0d1c-ca82-4ec5-a76b-219f6bf5f3d7","dramaqueen","1772","Hitman Agent Jun (2020)",,"","https://imagesdrama.my.id/drama/175603048345437.webp",,"2020","KR",,,"true","1","false","trending","2026-01-08 14:28:21.501274","2026-01-08 14:28:21.501274","active","20","2026-01-08 14:28:21.501274","2026-01-08 14:28:21.501274","0","drama","2020-01-22","2020","released","api_detail"
"d46fa9cc-50fb-4cb6-8801-32bec2fb4854","dramaqueen","1439","GO into Your Heart (2021)",,"","https://imagesdrama.my.id/drama/174140631960298.jpg",,"2021","CN",,,"true","41","false","trending","2026-01-08 14:29:09.14646","2026-01-08 14:29:09.14646","active","20","2026-01-08 14:29:09.14646","2026-01-08 14:29:09.14646","0","drama","2021-09-08","2021","released","api_detail"
"d485d392-3bdc-42ea-8d7b-9c0756ea6cb4","dramaqueen","1130","Born to Fly (2023)",,"","https://imagesdrama.my.id/drama/173066779573106.jpg",,"2023","CN",,,"true","1","false","trending","2026-01-08 14:30:01.448393","2026-01-08 14:30:01.448393","active","20","2026-01-08 14:30:01.448393","2026-01-08 14:30:01.448393","0","drama","2023-04-28","2023","released","api_detail"
"d493b9a2-cf76-485b-aa33-f428d1ada029","dramaqueen","1446","Lawless Lawyer (2018)",,"","https://imagesdrama.my.id/drama/174150187567577.jpg",,"2018","KR",,,"true","16","false","trending","2026-01-08 14:29:10.649366","2026-01-08 14:29:10.649366","active","20","2026-01-08 14:29:10.649366","2026-01-08 14:29:10.649366","0","drama","2018-05-12","2018","released","api_detail"
"d4aad233-1ec5-43ac-9af3-0fe3938e1a06","dramaqueen","405","Love Revolution (2020)",,"","https://imagesdrama.my.id/drama/170452587784617.jpg",,"2020","KR",,,"true","30","false","trending","2026-01-08 14:32:24.430494","2026-01-08 14:32:24.430494","active","20","2026-01-08 14:32:24.430494","2026-01-08 14:32:24.430494","0","drama","2020-09-01","2020","released","api_detail"
"d4b0fb9f-ea0e-4f73-8ec2-4edf45965699","dramaqueen","843","Go! Beach Volleyball Girls (2024)",,"","https://imagesdrama.my.id/drama/172218249122322.jpg",,"2024","CN",,,"true","36","false","trending","2026-01-08 14:30:38.262873","2026-01-08 14:30:38.262873","active","20","2026-01-08 14:30:38.262873","2026-01-08 14:30:38.262873","0","drama","2024-07-27","2024","released","api_detail"
"d4c7ff47-f774-4db3-a39a-ff2e04ae59e9","dramaqueen","1550","Earth Arcade S3 (2025)",,"","https://imagesdrama.my.id/drama/174576296768867.jpg",,"2025","KR",,,"true","11","false","trending","2026-01-08 14:28:35.661878","2026-01-08 14:28:35.661878","active","20","2026-01-08 14:28:35.661878","2026-01-08 14:28:35.661878","0","drama","2025-04-25","2025","released","api_detail"
"d50cbd5d-797f-40ab-8d7e-9076e9b0be34","dramaqueen","347","EXchange Season 2 (2022)",,"","https://imagesdrama.my.id/drama/170402122773643.jpeg",,"2022","KR",,,"true","21","false","trending","2026-01-08 14:32:15.954103","2026-01-08 14:32:15.954103","active","20","2026-01-08 14:32:15.954103","2026-01-08 14:32:15.954103","0","drama","2022-07-15","2022","released","api_detail"
"d521d1ad-a924-4f8a-b969-5ba9a998bddd","dramaqueen","1823","Voyage of Haihun S2 (2025)",,"","https://imagesdrama.my.id/drama/175793652810111.webp",,"2025","CN",,,"true","24","false","trending","2026-01-08 14:28:10.685691","2026-01-08 14:28:10.685691","active","20","2026-01-08 14:28:10.685691","2026-01-08 14:28:10.685691","0","drama","2025-09-10","2025","released","api_detail"
"d533e90c-5f21-48b3-8aad-628b75d23d8c","dramaqueen","1226","Under the Skin (2022)",,"","https://imagesdrama.my.id/drama/173397355729514.jpg",,"2022","CN",,,"true","20","false","trending","2026-01-08 14:29:46.303435","2026-01-08 14:29:46.303435","active","20","2026-01-08 14:29:46.303435","2026-01-08 14:29:46.303435","0","drama","2022-03-06","2022","released","api_detail"
"d53bd535-e185-47e9-9916-98557476228c","dramaqueen","291","Voice Season 4: Judgment Hour (2021)",,"","https://imagesdrama.my.id/drama/170323071546480.jpeg",,"2021","KR",,,"true","14","false","trending","2026-01-08 14:32:10.08228","2026-01-08 14:32:10.08228","active","20","2026-01-08 14:32:10.08228","2026-01-08 14:32:10.08228","0","drama","2021-07-18","2021","released","api_detail"
"d567329c-924e-4e24-a1d2-37ad7ebf0792","dramaqueen","453","King Maker: The Change of Destiny (2020)",,"","https://imagesdrama.my.id/drama/170513051889145.jpg",,"2020","KR",,,"true","21","false","trending","2026-01-08 14:32:31.632271","2026-01-08 14:32:31.632271","active","20","2026-01-08 14:32:31.632271","2026-01-08 14:32:31.632271","0","drama","2020-05-17","2020","released","api_detail"
"d5c32efa-6cef-494a-b391-0beedc3ae41d","dramaqueen","1033","The Princess and the Werewolf (2023)",,"","https://imagesdrama.my.id/drama/172784707084353.jpg",,"2023","CN",,,"true","30","false","trending","2026-01-08 14:30:16.599988","2026-01-08 14:30:16.599988","active","20","2026-01-08 14:30:16.599988","2026-01-08 14:30:16.599988","0","drama","2023-07-20","2023","released","api_detail"
"d5e01552-6076-4518-a5eb-074da568e737","dramaqueen","805","Mai (2024)",,"","https://imagesdrama.my.id/drama/172086553497566.jpg",,"2024","TH",,,"true","1","false","trending","2026-01-08 14:30:49.582683","2026-01-08 14:30:49.582683","active","20","2026-01-08 14:30:49.582683","2026-01-08 14:30:49.582683","0","drama","2024-02-10","2024","released","api_detail"
"d5ed2634-87d2-4ccb-bccd-47cddcd40255","dramaqueen","1080","Good Doctor (2024)",,"","https://imagesdrama.my.id/drama/172904985191955.jpg",,"2024","TH",,,"true","20","false","trending","2026-01-08 14:29:44.608861","2026-01-08 14:29:44.608861","active","20","2026-01-08 14:29:44.608861","2026-01-08 14:29:44.608861","0","drama","2024-10-11","2024","released","api_detail"
"d5f4ade4-0393-4427-b5ec-ab9ca4ca3f97","dramaqueen","634","Fight for My Way (2017)",,"","https://imagesdrama.my.id/drama/171436300097369.jpeg",,"2017","KR",,,"true","16","false","trending","2026-01-08 14:31:11.725633","2026-01-08 14:31:11.725633","active","20","2026-01-08 14:31:11.725633","2026-01-08 14:31:11.725633","0","drama","2017-05-22","2017","released","api_detail"
"d6304a9c-5607-4213-8d28-d0967ebeff20","dramaqueen","1113","Fangs of Fortune (2024)",,"","https://imagesdrama.my.id/drama/172994586768687.jpg",,"2024","CN",,,"true","35","false","trending","2026-01-08 14:29:53.610741","2026-01-08 14:29:53.610741","active","20","2026-01-08 14:29:53.610741","2026-01-08 14:29:53.610741","0","drama","2024-10-26","2024","released","api_detail"
"d630ce0a-5568-4fc1-8914-1a7d7981b6b2","dramaqueen","1378","The Prince of Tennis (2019)",,"","https://imagesdrama.my.id/drama/173920477815800.jpg",,"2019","CN",,,"true","40","false","trending","2026-01-08 14:29:20.029944","2026-01-08 14:29:20.029944","active","20","2026-01-08 14:29:20.029944","2026-01-08 14:29:20.029944","0","drama","2019-07-22","2019","released","api_detail"
"d63791fc-c243-45cc-9bb5-e7cffbaf84e9","dramaqueen","696","Get Rich (2023)",,"","https://imagesdrama.my.id/drama/171621584049410.jpeg",,"2023","TH",,,"true","16","false","trending","2026-01-08 14:31:04.4129","2026-01-08 14:31:04.4129","active","20","2026-01-08 14:31:04.4129","2026-01-08 14:31:04.4129","0","drama","2023-07-05","2023","released","api_detail"
"d642e4bb-df1a-42ef-b6d6-7d4aca96b32f","dramaqueen","1596","Close to You (2025)",,"","https://imagesdrama.my.id/drama/174778491054564.webp",,"2025","CN",,,"true","31","false","trending","2026-01-08 14:28:47.883013","2026-01-08 14:28:47.883013","active","20","2026-01-08 14:28:47.883013","2026-01-08 14:28:47.883013","0","drama","2025-05-20","2025","released","api_detail"
"d654c88b-492c-47a9-89d3-8de003080e99","dramaqueen","464","Branding in Seongsu (2024)",,"","https://imagesdrama.my.id/drama/170549689378414.jpeg",,"2024","KR",,,"true","24","false","trending","2026-01-08 14:31:18.204939","2026-01-08 14:31:18.204939","active","20","2026-01-08 14:31:18.204939","2026-01-08 14:31:18.204939","0","drama","2024-02-05","2024","released","api_detail"
"d670b545-be2d-4e73-b7c9-2f5770b36260","dramaqueen","609","Blossoms in Adversity (2024)",,"","https://imagesdrama.my.id/drama/171220271654551.jpeg",,"2024","CN",,,"true","40","false","trending","2026-01-08 14:31:12.910704","2026-01-08 14:31:12.910704","active","20","2026-01-08 14:31:12.910704","2026-01-08 14:31:12.910704","0","drama","2024-04-02","2024","released","api_detail"
"d682d6ab-a3cf-44e8-a88a-2c2ad00e4806","dramaqueen","1866","First Lady (2025)",,"","https://imagesdrama.my.id/drama/175872830397030.webp",,"2025","KR",,,"true","12","false","trending","2026-01-08 14:27:55.823444","2026-01-08 14:27:55.823444","active","20","2026-01-08 14:27:55.823444","2026-01-08 14:27:55.823444","0","drama","2025-09-24","2025","released","api_detail"
"d7117411-d568-4dbb-9190-bc0cc5aaefd6","dramaqueen","1142","Love Scenery (2021)",,"","https://imagesdrama.my.id/drama/173103876588046.jpg",,"2021","CN",,,"true","31","false","trending","2026-01-08 14:30:00.093799","2026-01-08 14:30:00.093799","active","20","2026-01-08 14:30:00.093799","2026-01-08 14:30:00.093799","0","drama","2021-04-08","2021","released","api_detail"
"d7944235-77b7-4784-b4f3-815b5d177c42","dramaqueen","268","Chicken Nugget (2024)",,"","https://imagesdrama.my.id/drama/171049287437906.jpeg",,"2024","KR",,,"true","10","false","trending","2026-01-08 14:31:17.022003","2026-01-08 14:31:17.022003","active","20","2026-01-08 14:31:17.022003","2026-01-08 14:31:17.022003","0","drama","2024-03-15","2024","released","api_detail"
"d7d6b68a-2eb2-4e19-8efc-d8401911a02f","dramaqueen","59","Physical: 100 (2023)",,"","https://imagesdrama.my.id/drama/170020408437717.jpeg",,"2023","KR",,,"true","9","false","trending","2026-01-08 14:31:37.492336","2026-01-08 14:31:37.492336","active","20","2026-01-08 14:31:37.492336","2026-01-08 14:31:37.492336","0","drama","2023-01-24","2023","released","api_detail"
"d7dd703c-686f-4db0-a24a-5dc87f6f5edb","dramaqueen","1305","Be with You (2020)",,"","https://imagesdrama.my.id/drama/173672343436746.jpg",,"2020","CN",,,"true","24","false","trending","2026-01-08 14:29:31.289035","2026-01-08 14:29:31.289035","active","20","2026-01-08 14:29:31.289035","2026-01-08 14:29:31.289035","0","drama","2020-11-19","2020","released","api_detail"
"d8164988-ecc7-4b2f-a5c7-2b7c0c1a7b33","dramaqueen","98","Unlock My Boss (2022)",,"","https://imagesdrama.my.id/drama/170040099428387.jpeg",,"2022","KR",,,"true","12","false","trending","2026-01-08 14:31:43.121098","2026-01-08 14:31:43.121098","active","20","2026-01-08 14:31:43.121098","2026-01-08 14:31:43.121098","0","drama","2022-12-07","2022","released","api_detail"
"d8332209-7b99-4959-afc6-fa8b6362c64c","dramaqueen","1244","Miss the Dragon (2021)",,"","https://imagesdrama.my.id/drama/173466780548737.jpg",,"2021","CN",,,"true","36","false","trending","2026-01-08 14:29:42.679094","2026-01-08 14:29:42.679094","active","20","2026-01-08 14:29:42.679094","2026-01-08 14:29:42.679094","0","drama","2021-05-10","2021","released","api_detail"
"d8458d7d-2256-43c2-a838-6083f0e88cec","dramaqueen","1644","Double Happiness (2025)",,"","https://imagesdrama.my.id/drama/175021566848722.webp",,"2025","CN",,,"true","30","false","trending","2026-01-08 14:28:40.711904","2026-01-08 14:28:40.711904","active","20","2026-01-08 14:28:40.711904","2026-01-08 14:28:40.711904","0","drama","2025-06-05","2025","released","api_detail"
"d851b755-3e78-47d8-a77c-0f2654db0c5c","dramaqueen","1120","My Diary (2024)",,"","https://imagesdrama.my.id/drama/173029681147014.jpg",,"2024","JP",,,"true","9","false","trending","2026-01-08 14:29:32.797038","2026-01-08 14:29:32.797038","active","20","2026-01-08 14:29:32.797038","2026-01-08 14:29:32.797038","0","drama","2024-10-20","2024","released","api_detail"
"d853bb07-b096-4c79-9b12-ded324aacfb4","dramaqueen","660","Joy of Life Special Edition (2024)",,"","https://imagesdrama.my.id/drama/171526168443761.jpeg",,"2024","CN",,,"true","25","false","trending","2026-01-08 14:31:06.910266","2026-01-08 14:31:06.910266","active","20","2026-01-08 14:31:06.910266","2026-01-08 14:31:06.910266","0","drama","2024-05-09","2024","released","api_detail"
"d861b2a0-e352-4715-a912-4d4ecb780456","dramaqueen","241","Juvenile Justice (2022)",,"","https://imagesdrama.my.id/drama/170296614695031.jpg",,"2022","KR",,,"true","10","false","trending","2026-01-08 14:32:04.769828","2026-01-08 14:32:04.769828","active","20","2026-01-08 14:32:04.769828","2026-01-08 14:32:04.769828","0","drama","2022-02-25","2022","released","api_detail"
"d864d671-68c9-470a-8c05-10a6200a0645","dramaqueen","1238","Riverside Code at Qingming Festival (2024)",,"","https://imagesdrama.my.id/drama/173444929191720.jpg",,"2024","CN",,,"true","26","false","trending","2026-01-08 14:29:37.858545","2026-01-08 14:29:37.858545","active","20","2026-01-08 14:29:37.858545","2026-01-08 14:29:37.858545","0","drama","2024-12-16","2024","released","api_detail"
"d8d355f2-6555-4a2b-a90e-8d13c5e50039","dramaqueen","500","Love Endures (2024)",,"","https://imagesdrama.my.id/drama/170579428068598.jpeg",,"2024","CN",,,"true","32","false","trending","2026-01-08 14:31:26.451951","2026-01-08 14:31:26.451951","active","20","2026-01-08 14:31:26.451951","2026-01-08 14:31:26.451951","0","drama","2024-01-20","2024","released","api_detail"
"d8d42fee-cfc8-448d-9c59-006e6b71c936","dramaqueen","1460","Making Family (2016)",,"","https://imagesdrama.my.id/drama/174191530927027.jpg",,"2016","CN",,,"true","1","false","trending","2026-01-08 14:29:08.275518","2026-01-08 14:29:08.275518","active","20","2026-01-08 14:29:08.275518","2026-01-08 14:29:08.275518","0","drama","2016-11-04","2016","released","api_detail"
"d8e3c14f-7f44-4945-9788-225d1b414e93","dramaqueen","1989","No Other Choice (2025)",,"","https://imagesdrama.my.id/drama/176387411070015.jpg",,"2025","KR",,,"true","1","false","trending","2026-01-08 14:27:49.400195","2026-01-08 14:27:49.400195","active","20","2026-01-08 14:27:49.400195","2026-01-08 14:27:49.400195","0","drama","2025-08-29","2025","released","api_detail"
"d9164d29-adc1-43ac-bc31-68f22e00bec2","dramaqueen","1776","Under Ninja (2025)",,"","https://imagesdrama.my.id/drama/175612930343868.webp",,"2025","JP",,,"true","1","false","trending","2026-01-08 14:28:20.943177","2026-01-08 14:28:20.943177","active","20","2026-01-08 14:28:20.943177","2026-01-08 14:28:20.943177","0","drama","2025-01-24","2025","released","api_detail"
"d9716053-bb4f-4353-900d-846f1e535698","dramaqueen","1762","Miss Hammurabi (2018)",,"","https://imagesdrama.my.id/drama/175558324962540.webp",,"2018","KR",,,"true","16","false","trending","2026-01-08 14:28:23.285264","2026-01-08 14:28:23.285264","active","20","2026-01-08 14:28:23.285264","2026-01-08 14:28:23.285264","0","drama","2018-05-21","2018","released","api_detail"
"d98ccce4-ba5b-4108-92a0-d9c81d28a1c5","dramaqueen","622","Hotel del Luna (2019)",,"","https://imagesdrama.my.id/drama/171382098245009.jpeg",,"2019","KR",,,"true","16","false","trending","2026-01-08 14:31:13.826473","2026-01-08 14:31:13.826473","active","20","2026-01-08 14:31:13.826473","2026-01-08 14:31:13.826473","0","drama","2019-07-13","2019","released","api_detail"
"d98d4151-bb56-4ea4-b2c7-6dd27bcfc518","dramaqueen","512","Badland Hunters (2024)",,"","https://imagesdrama.my.id/drama/170628641188806.jpeg",,"2024","KR",,,"true","1","false","trending","2026-01-08 14:32:38.035601","2026-01-08 14:32:38.035601","active","20","2026-01-08 14:32:38.035601","2026-01-08 14:32:38.035601","0","drama","2024-01-26","2024","released","api_detail"
"d98e960d-03d2-4bd6-adcf-4cca58e253b3","dramaqueen","847","The Tale of Nokdu (2019)",,"","https://imagesdrama.my.id/drama/172232585639341.jpg",,"2019","KR",,,"true","16","false","trending","2026-01-08 14:30:43.881919","2026-01-08 14:30:43.881919","active","20","2026-01-08 14:30:43.881919","2026-01-08 14:30:43.881919","0","drama","2019-09-30","2019","released","api_detail"
"d98f443e-ce74-4354-95e5-aad9142f088e","dramaqueen","744","Peninsula (2020)",,"","https://imagesdrama.my.id/drama/171791328123408.jpeg",,"2020","KR",,,"true","1","false","trending","2026-01-08 14:30:57.999329","2026-01-08 14:30:57.999329","active","20","2026-01-08 14:30:57.999329","2026-01-08 14:30:57.999329","0","drama","2020-07-15","2020","released","api_detail"
"d992ec24-22c6-4b1e-a342-d12f9db73591","dramaqueen","1619","The First Night with the Duke (2025)",,"","https://imagesdrama.my.id/drama/174900297325374.webp",,"2025","KR",,,"true","12","false","trending","2026-01-08 14:28:32.530902","2026-01-08 14:28:32.530902","active","20","2026-01-08 14:28:32.530902","2026-01-08 14:28:32.530902","0","drama","2025-06-11","2025","released","api_detail"
"d9b0b8b2-9b3e-43e5-a904-ccfd77019881","dramaqueen","1082","Tientsin Mystic (2017)",,"","https://imagesdrama.my.id/drama/172915735151630.jpg",,"2017","CN",,,"true","24","false","trending","2026-01-08 14:30:09.563104","2026-01-08 14:30:09.563104","active","20","2026-01-08 14:30:09.563104","2026-01-08 14:30:09.563104","0","drama","2017-07-19","2017","released","api_detail"
"d9b0d87b-728d-403b-8ce0-42524bcb6c02","dramaqueen","1887","Love in the Clouds (2025)",,"","https://imagesdrama.my.id/drama/175922060112160.jpg",,"2025","CN",,,"true","36","false","trending","2026-01-08 14:27:56.708052","2026-01-08 14:27:56.708052","active","20","2026-01-08 14:27:56.708052","2026-01-08 14:27:56.708052","0","drama","2025-10-08","2025","released","api_detail"
"d9cd1185-bbb0-446d-9aca-5171266b2320","dramaqueen","1851","The Yin Yang Master (2021)",,"","https://imagesdrama.my.id/drama/175842205399385.webp",,"2021","CN",,,"true","1","false","trending","2026-01-08 14:28:10.386396","2026-01-08 14:28:10.386396","active","20","2026-01-08 14:28:10.386396","2026-01-08 14:28:10.386396","0","drama","2021-02-12","2021","released","api_detail"
"d9fb6860-05a3-4f0b-983e-45014fdaa1d9","dramaqueen","773","Target (2023)",,"","https://imagesdrama.my.id/drama/171896144669605.jpg",,"2023","KR",,,"true","1","false","trending","2026-01-08 14:30:53.875919","2026-01-08 14:30:53.875919","active","20","2026-01-08 14:30:53.875919","2026-01-08 14:30:53.875919","0","drama","2023-08-30","2023","released","api_detail"
"da030135-0f13-48e0-9f79-2bcb513334af","dramaqueen","1789","Recruit a General to Lead the Troops (2025)",,"","https://imagesdrama.my.id/drama/175646942927976.webp",,"2025","CN",,,"true","24","false","trending","2026-01-08 14:28:13.203937","2026-01-08 14:28:13.203937","active","20","2026-01-08 14:28:13.203937","2026-01-08 14:28:13.203937","0","drama","2025-08-20","2025","released","api_detail"
"da5def3c-bcf2-4e1e-b283-8e9e7f9fa843","dramaqueen","576","Shogun (2024)",,"","https://imagesdrama.my.id/drama/170918695798121.jpeg",,"2024","JP",,,"true","10","false","trending","2026-01-08 14:31:14.263705","2026-01-08 14:31:14.263705","active","20","2026-01-08 14:31:14.263705","2026-01-08 14:31:14.263705","0","drama","2024-02-27","2024","released","api_detail"
"daa0f938-a926-4b94-850e-e944ff48d985","dramaqueen","1230","In the Grip of Love (2024)",,"","https://imagesdrama.my.id/drama/173405896438477.jpg",,"2024","CN",,,"true","30","false","trending","2026-01-08 14:29:39.170634","2026-01-08 14:29:39.170634","active","20","2026-01-08 14:29:39.170634","2026-01-08 14:29:39.170634","0","drama","2024-12-12","2024","released","api_detail"
"dab457dc-cb24-4e5a-b71c-23ba9863ccba","dramaqueen","612","Lovely Runner (2024)",,"","https://imagesdrama.my.id/drama/171266645654486.jpeg",,"2024","KR",,,"true","16","false","trending","2026-01-08 14:31:02.166216","2026-01-08 14:31:02.166216","active","20","2026-01-08 14:31:02.166216","2026-01-08 14:31:02.166216","0","drama","2024-04-08","2024","released","api_detail"
"dae0caa8-725c-405d-a7d4-913b2dd264b9","dramaqueen","1038","Moonlight (2021)",,"","https://imagesdrama.my.id/drama/172801438558511.jpg",,"2021","CN",,,"true","36","false","trending","2026-01-08 14:30:15.549174","2026-01-08 14:30:15.549174","active","20","2026-01-08 14:30:15.549174","2026-01-08 14:30:15.549174","0","drama","2021-06-20","2021","released","api_detail"
"dae950b9-2d3b-48dc-91c2-1e52b5543593","dramaqueen","965","Seoul Busters (2024)",,"","https://imagesdrama.my.id/drama/172606664170897.jpg",,"2024","KR",,,"true","20","false","trending","2026-01-08 14:30:04.299734","2026-01-08 14:30:04.299734","active","20","2026-01-08 14:30:04.299734","2026-01-08 14:30:04.299734","0","drama","2024-09-11","2024","released","api_detail"
"dafd59f5-916a-4141-ad0a-6e88bffa2f6e","dramaqueen","407","More Than Friends (2020)",,"","https://imagesdrama.my.id/drama/170460224589341.jpg",,"2020","KR",,,"true","16","false","trending","2026-01-08 14:32:24.724934","2026-01-08 14:32:24.724934","active","20","2026-01-08 14:32:24.724934","2026-01-08 14:32:24.724934","0","drama","2020-09-25","2020","released","api_detail"
"db2c140e-87b2-4642-90b7-0b1610699f65","dramaqueen","865","Hi Venus (2022)",,"","https://imagesdrama.my.id/drama/172283261539853.jpg",,"2022","CN",,,"true","24","false","trending","2026-01-08 14:30:41.320759","2026-01-08 14:30:41.320759","active","20","2026-01-08 14:30:41.320759","2026-01-08 14:30:41.320759","0","drama","2022-12-16","2022","released","api_detail"
"db385dcb-6f99-429b-86e3-36dcadfccbc3","dramaqueen","525","My Name Is Loh Kiwan (2024)",,"","https://imagesdrama.my.id/drama/170693105925313.jpeg",,"2024","KR",,,"true","1","false","trending","2026-01-08 14:31:20.448894","2026-01-08 14:31:20.448894","active","20","2026-01-08 14:31:20.448894","2026-01-08 14:31:20.448894","0","drama","2024-03-01","2024","released","api_detail"
"db3c1107-b10a-46aa-b400-1ed5c29efe50","dramaqueen","1943","Eternal Joy with You (2025)",,"","https://imagesdrama.my.id/drama/176181962628000.webp",,"2025","CN",,,"true","24","false","trending","2026-01-08 14:27:53.285428","2026-01-08 14:27:53.285428","active","20","2026-01-08 14:27:53.285428","2026-01-08 14:27:53.285428","0","drama","2025-10-27","2025","released","api_detail"
"db417cda-3e83-4251-a9f7-923e2b9c34b1","dramaqueen","218","Hope or Dope 2 (2022)",,"","https://imagesdrama.my.id/drama/170253271388182.jpg",,"2022","KR",,,"true","8","false","trending","2026-01-08 14:32:01.285759","2026-01-08 14:32:01.285759","active","20","2026-01-08 14:32:01.285759","2026-01-08 14:32:01.285759","0","drama","2022-05-31","2022","released","api_detail"
"db46cec0-8630-4064-9bc1-bfbb8feb3f4b","dramaqueen","1350","The Relic Keeper (2025)",,"","https://imagesdrama.my.id/drama/173841408658024.jpg",,"2025","CN",,,"true","15","false","trending","2026-01-08 14:29:19.583351","2026-01-08 14:29:19.583351","active","20","2026-01-08 14:29:19.583351","2026-01-08 14:29:19.583351","0","drama","2025-01-31","2025","released","api_detail"
"db6ce7ae-8f4c-4dde-b491-0bbf8c6cd6e4","dramaqueen","1265","Wannabe (2024)",,"","https://imagesdrama.my.id/drama/173538710928746.jpg",,"2024","KR",,,"true","1","false","trending","2026-01-08 14:29:38.157992","2026-01-08 14:29:38.157992","active","20","2026-01-08 14:29:38.157992","2026-01-08 14:29:38.157992","0","drama","2024-03-14","2024","released","api_detail"
"db8bbd98-7c1f-4de2-9f83-6eb8abc2dd0e","dramaqueen","1220","Under the Skin Season 2 (2024)",,"","https://imagesdrama.my.id/drama/173382545334472.jpg",,"2024","CN",,,"true","28","false","trending","2026-01-08 14:29:34.722935","2026-01-08 14:29:34.722935","active","20","2026-01-08 14:29:34.722935","2026-01-08 14:29:34.722935","0","drama","2024-12-10","2024","released","api_detail"
"dbf00df0-67c2-48d8-bd43-c3a0f33ea109","dramaqueen","1814","A Hundred Memories (2025)",,"","https://imagesdrama.my.id/drama/175750548943439.webp",,"2025","KR",,,"true","12","false","trending","2026-01-08 14:27:59.088698","2026-01-08 14:27:59.088698","active","20","2026-01-08 14:27:59.088698","2026-01-08 14:27:59.088698","0","drama","2025-09-13","2025","released","api_detail"
"dbff5433-94b1-41d6-a7e0-4d3211bbfe7d","dramaqueen","690","You Are My Glory (2021)",,"","https://imagesdrama.my.id/drama/171611982931838.jpeg",,"2021","CN",,,"true","32","false","trending","2026-01-08 14:31:05.262543","2026-01-08 14:31:05.262543","active","20","2026-01-08 14:31:05.262543","2026-01-08 14:31:05.262543","0","drama","2021-07-26","2021","released","api_detail"
"dc0311eb-090d-4734-8e02-96fa3767ea04","dramaqueen","1894","Ordinary People (2018)",,"","https://imagesdrama.my.id/drama/175937134668407.webp",,"2018","KR",,,"true","1","false","trending","2026-01-08 14:28:04.802001","2026-01-08 14:28:04.802001","active","20","2026-01-08 14:28:04.802001","2026-01-08 14:28:04.802001","0","drama","2018-11-07","2018","released","api_detail"
"dc110f18-9d05-42dc-9e6f-cd9367a3be2e","dramaqueen","1671","Sword Rose (2025)",,"","https://imagesdrama.my.id/drama/175161026850895.webp",,"2025","CN",,,"true","32","false","trending","2026-01-08 14:28:24.644479","2026-01-08 14:28:24.644479","active","20","2026-01-08 14:28:24.644479","2026-01-08 14:28:24.644479","0","drama","2025-07-28","2025","released","api_detail"
"dc3f6563-2913-4bdd-b66b-dad61e89e9eb","dramaqueen","472","Our Interpreter (2024)",,"","https://imagesdrama.my.id/drama/170562267060259.jpeg",,"2024","CN",,,"true","36","false","trending","2026-01-08 14:31:28.362117","2026-01-08 14:31:28.362117","active","20","2026-01-08 14:31:28.362117","2026-01-08 14:31:28.362117","0","drama","2024-01-08","2024","released","api_detail"
"dc4a453f-45df-4f1e-8008-3d9137687921","dramaqueen","1280","Motel California (2025)",,"","https://imagesdrama.my.id/drama/173574752079686.jpg",,"2025","KR",,,"true","12","false","trending","2026-01-08 14:29:17.346889","2026-01-08 14:29:17.346889","active","20","2026-01-08 14:29:17.346889","2026-01-08 14:29:17.346889","0","drama","2025-01-10","2025","released","api_detail"
